<DATE>,<TIME>,<LAST>,<VOL>
03/07/20,10:00:21,195.740000000,500
03/07/20,10:00:21,195.750000000,1000
03/07/20,10:00:21,195.740000000,500
03/07/20,10:00:21,195.720000000,100
03/07/20,10:00:22,195.720000000,200
03/07/20,10:00:23,195.710000000,10
03/07/20,10:00:23,195.710000000,100
03/07/20,10:00:24,195.710000000,200
03/07/20,10:00:24,195.710000000,300
03/07/20,10:00:24,195.810000000,100
03/07/20,10:00:25,195.710000000,500
03/07/20,10:00:25,195.710000000,500
03/07/20,10:00:25,195.710000000,890
03/07/20,10:00:25,195.700000000,110
03/07/20,10:00:25,195.700000000,500
03/07/20,10:00:25,195.700000000,6390
03/07/20,10:00:25,195.690000000,20
03/07/20,10:00:25,195.690000000,530
03/07/20,10:00:25,195.680000000,10
03/07/20,10:00:25,195.670000000,3000
03/07/20,10:00:26,195.700000000,10
03/07/20,10:00:26,195.650000000,3000
03/07/20,10:00:26,195.640000000,3060
03/07/20,10:00:26,195.570000000,20
03/07/20,10:00:26,195.570000000,30
03/07/20,10:00:29,195.560000000,20
03/07/20,10:00:30,195.700000000,10
03/07/20,10:00:30,195.700000000,10
03/07/20,10:00:30,195.700000000,50
03/07/20,10:00:32,195.560000000,10
03/07/20,10:00:32,195.560000000,100
03/07/20,10:00:32,195.550000000,20
03/07/20,10:00:32,195.540000000,80
03/07/20,10:00:33,195.650000000,100
03/07/20,10:00:35,195.540000000,210
03/07/20,10:00:35,195.700000000,10
03/07/20,10:00:37,195.540000000,60
03/07/20,10:00:41,195.600000000,100
03/07/20,10:00:41,195.550000000,20
03/07/20,10:00:41,195.540000000,2380
03/07/20,10:00:42,195.700000000,100
03/07/20,10:00:44,195.590000000,100
03/07/20,10:00:45,195.700000000,180
03/07/20,10:00:45,195.700000000,130
03/07/20,10:00:45,195.700000000,70
03/07/20,10:00:45,195.700000000,100
03/07/20,10:00:46,195.670000000,10
03/07/20,10:00:49,195.600000000,500
03/07/20,10:00:50,195.670000000,1990
03/07/20,10:00:50,195.670000000,2000
03/07/20,10:00:50,195.670000000,2000
03/07/20,10:00:50,195.670000000,2000
03/07/20,10:00:50,195.670000000,2000
03/07/20,10:00:50,195.700000000,330
03/07/20,10:00:50,195.700000000,40
03/07/20,10:00:50,195.700000000,1000
03/07/20,10:00:50,195.700000000,100
03/07/20,10:00:50,195.740000000,350
03/07/20,10:00:50,195.740000000,20
03/07/20,10:00:50,195.750000000,250
03/07/20,10:00:50,195.750000000,50
03/07/20,10:00:50,195.800000000,2020
03/07/20,10:00:50,195.810000000,5120
03/07/20,10:00:50,195.810000000,730
03/07/20,10:00:54,195.670000000,10
03/07/20,10:00:55,195.670000000,110
03/07/20,10:00:56,195.670000000,600
03/07/20,10:00:58,195.670000000,100
03/07/20,10:00:58,195.670000000,1180
03/07/20,10:00:58,195.700000000,2000
03/07/20,10:00:58,195.700000000,520
03/07/20,10:01:00,195.680000000,1000
03/07/20,10:01:01,195.580000000,100
03/07/20,10:01:01,195.580000000,500
03/07/20,10:01:01,195.580000000,130
03/07/20,10:01:01,195.570000000,500
03/07/20,10:01:01,195.560000000,10
03/07/20,10:01:01,195.560000000,10
03/07/20,10:01:01,195.560000000,10
03/07/20,10:01:01,195.560000000,10
03/07/20,10:01:01,195.550000000,2000
03/07/20,10:01:01,195.530000000,10
03/07/20,10:01:01,195.560000000,1740
03/07/20,10:01:01,195.490000000,20
03/07/20,10:01:01,195.490000000,10
03/07/20,10:01:01,195.490000000,760
03/07/20,10:01:03,195.570000000,40
03/07/20,10:01:03,195.570000000,40
03/07/20,10:01:03,195.570000000,10
03/07/20,10:01:03,195.570000000,20
03/07/20,10:01:03,195.570000000,10
03/07/20,10:01:03,195.500000000,380
03/07/20,10:01:05,195.490000000,310
03/07/20,10:01:07,195.620000000,10
03/07/20,10:01:08,195.560000000,500
03/07/20,10:01:09,195.620000000,40
03/07/20,10:01:09,195.650000000,30
03/07/20,10:01:09,195.650000000,20
03/07/20,10:01:11,195.660000000,2000
03/07/20,10:01:11,195.670000000,500
03/07/20,10:01:11,195.680000000,500
03/07/20,10:01:11,195.570000000,100
03/07/20,10:01:11,195.570000000,110
03/07/20,10:01:12,195.670000000,10
03/07/20,10:01:12,195.580000000,100
03/07/20,10:01:13,195.670000000,200
03/07/20,10:01:15,195.660000000,10
03/07/20,10:01:16,195.690000000,20
03/07/20,10:01:16,195.600000000,50
03/07/20,10:01:16,195.690000000,500
03/07/20,10:01:18,195.700000000,10
03/07/20,10:01:21,195.700000000,10
03/07/20,10:01:22,195.650000000,40
03/07/20,10:01:24,195.700000000,1240
03/07/20,10:01:24,195.700000000,220
03/07/20,10:01:24,195.700000000,200
03/07/20,10:01:24,195.700000000,50
03/07/20,10:01:24,195.730000000,30
03/07/20,10:01:24,195.730000000,50
03/07/20,10:01:26,195.660000000,10
03/07/20,10:01:26,195.720000000,1000
03/07/20,10:01:27,195.730000000,10
03/07/20,10:01:29,195.730000000,10
03/07/20,10:01:31,195.730000000,1170
03/07/20,10:01:31,195.730000000,730
03/07/20,10:01:31,195.730000000,690
03/07/20,10:01:31,195.730000000,540
03/07/20,10:01:31,195.730000000,770
03/07/20,10:01:31,195.730000000,500
03/07/20,10:01:31,195.750000000,210
03/07/20,10:01:31,195.750000000,1580
03/07/20,10:01:31,195.750000000,210
03/07/20,10:01:31,195.760000000,100
03/07/20,10:01:31,195.710000000,400
03/07/20,10:01:31,195.700000000,50
03/07/20,10:01:31,195.700000000,550
03/07/20,10:01:34,195.700000000,10
03/07/20,10:01:35,195.780000000,2000
03/07/20,10:01:35,195.780000000,2000
03/07/20,10:01:35,195.780000000,5370
03/07/20,10:01:35,195.790000000,500
03/07/20,10:01:35,195.800000000,300
03/07/20,10:01:35,195.800000000,5000
03/07/20,10:01:35,195.800000000,850
03/07/20,10:01:35,195.810000000,1000
03/07/20,10:01:35,195.820000000,10
03/07/20,10:01:35,195.840000000,20
03/07/20,10:01:35,195.850000000,200
03/07/20,10:01:35,195.850000000,20
03/07/20,10:01:35,195.860000000,200
03/07/20,10:01:35,195.860000000,200
03/07/20,10:01:35,195.870000000,200
03/07/20,10:01:35,195.880000000,200
03/07/20,10:01:35,195.880000000,610
03/07/20,10:01:35,195.890000000,200
03/07/20,10:01:35,195.890000000,50
03/07/20,10:01:35,195.890000000,100
03/07/20,10:01:35,195.890000000,370
03/07/20,10:01:36,195.740000000,100
03/07/20,10:01:36,195.760000000,270
03/07/20,10:01:36,195.750000000,230
03/07/20,10:01:37,195.840000000,2000
03/07/20,10:01:37,195.840000000,500
03/07/20,10:01:38,195.870000000,1000
03/07/20,10:01:38,195.770000000,100
03/07/20,10:01:38,195.770000000,500
03/07/20,10:01:39,195.840000000,1300
03/07/20,10:01:40,195.760000000,400
03/07/20,10:01:40,195.760000000,410
03/07/20,10:01:40,195.750000000,1190
03/07/20,10:01:40,195.750000000,500
03/07/20,10:01:41,195.840000000,50
03/07/20,10:01:41,195.750000000,60
03/07/20,10:01:41,195.740000000,50
03/07/20,10:01:41,195.730000000,50
03/07/20,10:01:43,195.760000000,100
03/07/20,10:01:43,195.760000000,100
03/07/20,10:01:44,195.760000000,280
03/07/20,10:01:44,195.730000000,20
03/07/20,10:01:44,195.730000000,200
03/07/20,10:01:44,195.730000000,10
03/07/20,10:01:44,195.730000000,350
03/07/20,10:01:45,195.700000000,580
03/07/20,10:01:47,195.700000000,4590
03/07/20,10:01:47,195.700000000,830
03/07/20,10:01:47,195.700000000,290
03/07/20,10:01:47,195.700000000,50
03/07/20,10:01:47,195.700000000,350
03/07/20,10:01:47,195.700000000,90
03/07/20,10:01:47,195.670000000,1000
03/07/20,10:01:48,195.650000000,20
03/07/20,10:01:48,195.650000000,350
03/07/20,10:01:51,195.690000000,100
03/07/20,10:01:51,195.690000000,20
03/07/20,10:01:53,195.630000000,480
03/07/20,10:01:53,195.630000000,1040
03/07/20,10:01:54,195.630000000,10
03/07/20,10:01:54,195.630000000,470
03/07/20,10:01:54,195.660000000,200
03/07/20,10:01:55,195.660000000,1800
03/07/20,10:01:55,195.660000000,2000
03/07/20,10:01:55,195.660000000,2000
03/07/20,10:01:55,195.590000000,260
03/07/20,10:01:56,195.700000000,10
03/07/20,10:01:57,195.720000000,30
03/07/20,10:01:57,195.590000000,120
03/07/20,10:01:57,195.630000000,1000
03/07/20,10:02:00,195.700000000,1000
03/07/20,10:02:00,195.660000000,100
03/07/20,10:02:00,195.590000000,400
03/07/20,10:02:03,195.720000000,290
03/07/20,10:02:03,195.620000000,20
03/07/20,10:02:03,195.710000000,30
03/07/20,10:02:05,195.700000000,10
03/07/20,10:02:06,195.720000000,30
03/07/20,10:02:06,195.720000000,10
03/07/20,10:02:07,195.620000000,100
03/07/20,10:02:10,195.680000000,50
03/07/20,10:02:10,195.700000000,10
03/07/20,10:02:11,195.700000000,20
03/07/20,10:02:13,195.700000000,10
03/07/20,10:02:14,195.700000000,10
03/07/20,10:02:15,195.700000000,10
03/07/20,10:02:16,195.700000000,10
03/07/20,10:02:16,195.700000000,250
03/07/20,10:02:17,195.620000000,50
03/07/20,10:02:17,195.620000000,50
03/07/20,10:02:18,195.680000000,1000
03/07/20,10:02:18,195.650000000,1000
03/07/20,10:02:20,195.620000000,10
03/07/20,10:02:20,195.620000000,10
03/07/20,10:02:20,195.620000000,10
03/07/20,10:02:20,195.660000000,50
03/07/20,10:02:21,195.660000000,10
03/07/20,10:02:23,195.660000000,20
03/07/20,10:02:23,195.680000000,60
03/07/20,10:02:23,195.620000000,90
03/07/20,10:02:23,195.600000000,1000
03/07/20,10:02:24,195.580000000,10
03/07/20,10:02:24,195.580000000,350
03/07/20,10:02:24,195.560000000,20
03/07/20,10:02:24,195.560000000,20
03/07/20,10:02:24,195.560000000,260
03/07/20,10:02:24,195.560000000,610
03/07/20,10:02:24,195.550000000,50
03/07/20,10:02:24,195.550000000,20
03/07/20,10:02:25,195.540000000,350
03/07/20,10:02:25,195.510000000,100
03/07/20,10:02:25,195.510000000,20
03/07/20,10:02:25,195.510000000,20
03/07/20,10:02:25,195.510000000,10
03/07/20,10:02:25,195.610000000,20
03/07/20,10:02:27,195.610000000,30
03/07/20,10:02:29,195.600000000,10
03/07/20,10:02:29,195.600000000,1990
03/07/20,10:02:29,195.600000000,2000
03/07/20,10:02:29,195.610000000,50
03/07/20,10:02:29,195.610000000,60
03/07/20,10:02:30,195.550000000,410
03/07/20,10:02:32,195.550000000,50
03/07/20,10:02:32,195.520000000,30
03/07/20,10:02:32,195.520000000,20
03/07/20,10:02:32,195.510000000,400
03/07/20,10:02:32,195.510000000,140
03/07/20,10:02:34,195.610000000,50
03/07/20,10:02:35,195.610000000,250
03/07/20,10:02:37,195.610000000,30
03/07/20,10:02:37,195.600000000,70
03/07/20,10:02:37,195.610000000,10
03/07/20,10:02:38,195.550000000,10
03/07/20,10:02:39,195.540000000,40
03/07/20,10:02:39,195.610000000,300
03/07/20,10:02:39,195.610000000,10
03/07/20,10:02:40,195.590000000,10
03/07/20,10:02:40,195.610000000,190
03/07/20,10:02:41,195.610000000,250
03/07/20,10:02:41,195.610000000,10
03/07/20,10:02:43,195.610000000,100
03/07/20,10:02:44,195.610000000,10
03/07/20,10:02:44,195.610000000,20
03/07/20,10:02:44,195.540000000,10
03/07/20,10:02:44,195.540000000,290
03/07/20,10:02:45,195.610000000,10
03/07/20,10:02:46,195.610000000,520
03/07/20,10:02:48,195.610000000,100
03/07/20,10:02:48,195.610000000,80
03/07/20,10:02:48,195.610000000,20
03/07/20,10:02:49,195.610000000,10
03/07/20,10:02:52,195.590000000,10
03/07/20,10:02:53,195.610000000,30
03/07/20,10:02:54,195.610000000,20
03/07/20,10:02:55,195.610000000,10
03/07/20,10:02:55,195.610000000,10
03/07/20,10:02:55,195.610000000,10
03/07/20,10:02:57,195.610000000,330
03/07/20,10:02:58,195.610000000,10
03/07/20,10:02:58,195.610000000,650
03/07/20,10:02:58,195.610000000,1500
03/07/20,10:02:58,195.610000000,1420
03/07/20,10:02:58,195.550000000,650
03/07/20,10:03:00,195.550000000,470
03/07/20,10:03:00,195.540000000,50
03/07/20,10:03:00,195.510000000,540
03/07/20,10:03:00,195.560000000,10
03/07/20,10:03:03,195.510000000,10
03/07/20,10:03:03,195.500000000,490
03/07/20,10:03:04,195.500000000,100
03/07/20,10:03:04,195.560000000,40
03/07/20,10:03:05,195.550000000,10
03/07/20,10:03:06,195.500000000,300
03/07/20,10:03:06,195.560000000,10
03/07/20,10:03:07,195.560000000,10
03/07/20,10:03:08,195.560000000,10
03/07/20,10:03:09,195.500000000,110
03/07/20,10:03:09,195.500000000,390
03/07/20,10:03:09,195.500000000,10
03/07/20,10:03:09,195.500000000,20
03/07/20,10:03:09,195.500000000,5000
03/07/20,10:03:09,195.500000000,100
03/07/20,10:03:09,195.500000000,300
03/07/20,10:03:09,195.500000000,300
03/07/20,10:03:09,195.500000000,500
03/07/20,10:03:09,195.500000000,200
03/07/20,10:03:09,195.490000000,20
03/07/20,10:03:09,195.490000000,20
03/07/20,10:03:09,195.490000000,10
03/07/20,10:03:09,195.490000000,20
03/07/20,10:03:09,195.480000000,10
03/07/20,10:03:09,195.500000000,1000
03/07/20,10:03:09,195.530000000,10
03/07/20,10:03:09,195.480000000,10
03/07/20,10:03:09,195.480000000,20
03/07/20,10:03:09,195.480000000,400
03/07/20,10:03:10,195.550000000,50
03/07/20,10:03:10,195.550000000,20
03/07/20,10:03:11,195.550000000,10
03/07/20,10:03:11,195.550000000,90
03/07/20,10:03:11,195.560000000,1970
03/07/20,10:03:11,195.560000000,2000
03/07/20,10:03:11,195.560000000,2660
03/07/20,10:03:11,195.570000000,20
03/07/20,10:03:13,195.510000000,100
03/07/20,10:03:15,195.500000000,10
03/07/20,10:03:15,195.560000000,40
03/07/20,10:03:15,195.560000000,10
03/07/20,10:03:16,195.560000000,300
03/07/20,10:03:17,195.550000000,20
03/07/20,10:03:18,195.500000000,490
03/07/20,10:03:18,195.500000000,10
03/07/20,10:03:18,195.500000000,500
03/07/20,10:03:18,195.500000000,490
03/07/20,10:03:18,195.500000000,1010
03/07/20,10:03:18,195.490000000,1000
03/07/20,10:03:18,195.470000000,70
03/07/20,10:03:18,195.470000000,20
03/07/20,10:03:18,195.460000000,20
03/07/20,10:03:18,195.460000000,20
03/07/20,10:03:18,195.450000000,1000
03/07/20,10:03:18,195.450000000,20
03/07/20,10:03:18,195.440000000,20
03/07/20,10:03:18,195.440000000,20
03/07/20,10:03:18,195.440000000,20
03/07/20,10:03:18,195.440000000,20
03/07/20,10:03:18,195.440000000,50
03/07/20,10:03:18,195.430000000,20
03/07/20,10:03:18,195.430000000,20
03/07/20,10:03:18,195.430000000,20
03/07/20,10:03:18,195.430000000,20
03/07/20,10:03:18,195.420000000,480
03/07/20,10:03:18,195.420000000,20
03/07/20,10:03:18,195.420000000,20
03/07/20,10:03:18,195.410000000,20
03/07/20,10:03:18,195.400000000,60
03/07/20,10:03:18,195.400000000,20
03/07/20,10:03:18,195.400000000,520
03/07/20,10:03:18,195.390000000,20
03/07/20,10:03:18,195.390000000,20
03/07/20,10:03:18,195.390000000,350
03/07/20,10:03:18,195.380000000,20
03/07/20,10:03:18,195.380000000,20
03/07/20,10:03:18,195.380000000,20
03/07/20,10:03:18,195.380000000,1050
03/07/20,10:03:18,195.370000000,20
03/07/20,10:03:18,195.370000000,20
03/07/20,10:03:18,195.370000000,20
03/07/20,10:03:19,195.380000000,1100
03/07/20,10:03:20,195.440000000,10
03/07/20,10:03:20,195.460000000,10
03/07/20,10:03:20,195.470000000,2000
03/07/20,10:03:20,195.470000000,2000
03/07/20,10:03:20,195.490000000,3110
03/07/20,10:03:20,195.540000000,890
03/07/20,10:03:20,195.530000000,1000
03/07/20,10:03:20,195.440000000,100
03/07/20,10:03:21,195.500000000,50
03/07/20,10:03:21,195.420000000,300
03/07/20,10:03:21,195.420000000,430
03/07/20,10:03:21,195.480000000,10
03/07/20,10:03:23,195.480000000,210
03/07/20,10:03:24,195.400000000,280
03/07/20,10:03:24,195.390000000,1640
03/07/20,10:03:24,195.390000000,360
03/07/20,10:03:24,195.390000000,1140
03/07/20,10:03:26,195.440000000,100
03/07/20,10:03:26,195.450000000,1400
03/07/20,10:03:26,195.380000000,100
03/07/20,10:03:29,195.370000000,30
03/07/20,10:03:29,195.370000000,20
03/07/20,10:03:30,195.370000000,20
03/07/20,10:03:31,195.400000000,60
03/07/20,10:03:31,195.440000000,840
03/07/20,10:03:32,195.380000000,10
03/07/20,10:03:33,195.370000000,40
03/07/20,10:03:33,195.360000000,20
03/07/20,10:03:34,195.430000000,30
03/07/20,10:03:35,195.370000000,700
03/07/20,10:03:37,195.400000000,1000
03/07/20,10:03:37,195.400000000,1000
03/07/20,10:03:37,195.400000000,1000
03/07/20,10:03:37,195.400000000,1000
03/07/20,10:03:37,195.400000000,1000
03/07/20,10:03:37,195.430000000,50
03/07/20,10:03:37,195.430000000,20
03/07/20,10:03:37,195.480000000,20
03/07/20,10:03:37,195.480000000,910
03/07/20,10:03:37,195.480000000,90
03/07/20,10:03:37,195.480000000,910
03/07/20,10:03:40,195.470000000,3000
03/07/20,10:03:40,195.470000000,460
03/07/20,10:03:41,195.480000000,10
03/07/20,10:03:42,195.390000000,10
03/07/20,10:03:42,195.390000000,1180
03/07/20,10:03:42,195.390000000,20
03/07/20,10:03:42,195.390000000,20
03/07/20,10:03:42,195.470000000,10
03/07/20,10:03:44,195.460000000,10
03/07/20,10:03:46,195.400000000,40
03/07/20,10:03:46,195.400000000,210
03/07/20,10:03:47,195.380000000,20
03/07/20,10:03:47,195.380000000,30
03/07/20,10:03:47,195.370000000,20
03/07/20,10:03:47,195.370000000,100
03/07/20,10:03:47,195.370000000,2430
03/07/20,10:03:47,195.370000000,30
03/07/20,10:03:47,195.370000000,1170
03/07/20,10:03:47,195.360000000,20
03/07/20,10:03:47,195.360000000,100
03/07/20,10:03:47,195.360000000,10
03/07/20,10:03:47,195.360000000,200
03/07/20,10:03:47,195.350000000,20
03/07/20,10:03:47,195.350000000,1480
03/07/20,10:03:48,195.420000000,10
03/07/20,10:03:48,195.410000000,510
03/07/20,10:03:49,195.410000000,100
03/07/20,10:03:49,195.420000000,1990
03/07/20,10:03:49,195.420000000,910
03/07/20,10:03:49,195.410000000,20
03/07/20,10:03:51,195.360000000,10
03/07/20,10:03:53,195.420000000,10
03/07/20,10:03:53,195.420000000,6020
03/07/20,10:03:53,195.430000000,8970
03/07/20,10:03:53,195.430000000,20
03/07/20,10:03:54,195.380000000,2220
03/07/20,10:03:55,195.420000000,20
03/07/20,10:03:55,195.420000000,20
03/07/20,10:03:56,195.370000000,50
03/07/20,10:03:56,195.420000000,200
03/07/20,10:03:56,195.420000000,760
03/07/20,10:03:57,195.430000000,10
03/07/20,10:03:57,195.430000000,430
03/07/20,10:03:57,195.440000000,1570
03/07/20,10:03:57,195.440000000,950
03/07/20,10:03:57,195.440000000,2000
03/07/20,10:03:57,195.440000000,850
03/07/20,10:03:57,195.470000000,10
03/07/20,10:03:57,195.480000000,20
03/07/20,10:03:57,195.480000000,400
03/07/20,10:03:57,195.480000000,40
03/07/20,10:03:57,195.480000000,1680
03/07/20,10:03:57,195.480000000,50
03/07/20,10:03:58,195.480000000,3650
03/07/20,10:03:58,195.480000000,1390
03/07/20,10:03:58,195.490000000,10
03/07/20,10:03:58,195.490000000,10
03/07/20,10:03:58,195.490000000,2000
03/07/20,10:03:58,195.490000000,240
03/07/20,10:03:58,195.490000000,1050
03/07/20,10:03:58,195.490000000,710
03/07/20,10:03:58,195.490000000,540
03/07/20,10:03:58,195.500000000,2120
03/07/20,10:03:58,195.500000000,280
03/07/20,10:03:58,195.500000000,920
03/07/20,10:03:58,195.500000000,20
03/07/20,10:03:58,195.500000000,20
03/07/20,10:03:58,195.510000000,1040
03/07/20,10:03:58,195.510000000,1470
03/07/20,10:03:58,195.510000000,990
03/07/20,10:03:58,195.520000000,20
03/07/20,10:03:58,195.540000000,1590
03/07/20,10:03:58,195.540000000,430
03/07/20,10:03:58,195.540000000,20
03/07/20,10:03:58,195.550000000,100
03/07/20,10:03:58,195.550000000,20
03/07/20,10:03:58,195.570000000,10
03/07/20,10:03:58,195.570000000,10
03/07/20,10:03:58,195.570000000,20
03/07/20,10:03:58,195.580000000,60
03/07/20,10:03:58,195.580000000,110
03/07/20,10:03:58,195.580000000,750
03/07/20,10:03:59,195.460000000,500
03/07/20,10:03:59,195.450000000,5120
03/07/20,10:03:59,195.490000000,2000
03/07/20,10:03:59,195.490000000,2000
03/07/20,10:03:59,195.520000000,1000
03/07/20,10:03:59,195.510000000,1000
03/07/20,10:03:59,195.510000000,3000
03/07/20,10:03:59,195.550000000,20
03/07/20,10:03:59,195.560000000,980
03/07/20,10:04:01,195.440000000,300
03/07/20,10:04:02,195.440000000,3700
03/07/20,10:04:05,195.480000000,20
03/07/20,10:04:05,195.500000000,2000
03/07/20,10:04:05,195.500000000,1630
03/07/20,10:04:05,195.500000000,1650
03/07/20,10:04:05,195.500000000,2000
03/07/20,10:04:05,195.500000000,720
03/07/20,10:04:05,195.500000000,170
03/07/20,10:04:05,195.500000000,270
03/07/20,10:04:05,195.500000000,1230
03/07/20,10:04:05,195.530000000,20
03/07/20,10:04:05,195.530000000,10
03/07/20,10:04:05,195.530000000,500
03/07/20,10:04:05,195.540000000,20
03/07/20,10:04:05,195.550000000,3110
03/07/20,10:04:05,195.550000000,1890
03/07/20,10:04:05,195.550000000,3010
03/07/20,10:04:05,195.550000000,20
03/07/20,10:04:05,195.550000000,2020
03/07/20,10:04:05,195.540000000,640
03/07/20,10:04:05,195.540000000,2760
03/07/20,10:04:05,195.560000000,540
03/07/20,10:04:05,195.560000000,20
03/07/20,10:04:05,195.560000000,20
03/07/20,10:04:05,195.560000000,20
03/07/20,10:04:05,195.540000000,500
03/07/20,10:04:05,195.500000000,500
03/07/20,10:04:05,195.480000000,40
03/07/20,10:04:06,195.540000000,10
03/07/20,10:04:07,195.540000000,60
03/07/20,10:04:10,195.500000000,390
03/07/20,10:04:10,195.540000000,10
03/07/20,10:04:11,195.480000000,1000
03/07/20,10:04:11,195.540000000,10
03/07/20,10:04:16,195.460000000,100
03/07/20,10:04:17,195.540000000,10
03/07/20,10:04:18,195.540000000,30
03/07/20,10:04:19,195.500000000,20
03/07/20,10:04:19,195.480000000,10
03/07/20,10:04:19,195.460000000,90
03/07/20,10:04:20,195.540000000,220
03/07/20,10:04:20,195.500000000,500
03/07/20,10:04:21,195.540000000,190
03/07/20,10:04:21,195.540000000,10
03/07/20,10:04:21,195.540000000,460
03/07/20,10:04:21,195.540000000,20
03/07/20,10:04:21,195.550000000,320
03/07/20,10:04:21,195.550000000,300
03/07/20,10:04:21,195.550000000,20
03/07/20,10:04:21,195.570000000,20
03/07/20,10:04:21,195.570000000,20
03/07/20,10:04:21,195.570000000,100
03/07/20,10:04:21,195.570000000,100
03/07/20,10:04:21,195.580000000,70
03/07/20,10:04:21,195.580000000,20
03/07/20,10:04:21,195.590000000,20
03/07/20,10:04:21,195.590000000,20
03/07/20,10:04:21,195.590000000,20
03/07/20,10:04:21,195.600000000,100
03/07/20,10:04:21,195.600000000,900
03/07/20,10:04:23,195.540000000,460
03/07/20,10:04:26,195.540000000,80
03/07/20,10:04:26,195.540000000,10
03/07/20,10:04:26,195.590000000,1720
03/07/20,10:04:26,195.600000000,100
03/07/20,10:04:26,195.600000000,50
03/07/20,10:04:26,195.600000000,1000
03/07/20,10:04:26,195.600000000,500
03/07/20,10:04:26,195.600000000,130
03/07/20,10:04:26,195.600000000,20
03/07/20,10:04:26,195.600000000,10
03/07/20,10:04:26,195.610000000,30
03/07/20,10:04:26,195.610000000,270
03/07/20,10:04:26,195.610000000,10
03/07/20,10:04:26,195.610000000,20
03/07/20,10:04:26,195.610000000,20
03/07/20,10:04:26,195.620000000,2000
03/07/20,10:04:26,195.620000000,20
03/07/20,10:04:26,195.620000000,10
03/07/20,10:04:26,195.620000000,1300
03/07/20,10:04:26,195.620000000,720
03/07/20,10:04:26,195.630000000,2930
03/07/20,10:04:26,195.630000000,1890
03/07/20,10:04:26,195.630000000,180
03/07/20,10:04:26,195.630000000,20
03/07/20,10:04:26,195.640000000,10
03/07/20,10:04:26,195.640000000,20
03/07/20,10:04:26,195.640000000,20
03/07/20,10:04:26,195.640000000,20
03/07/20,10:04:26,195.650000000,730
03/07/20,10:04:26,195.650000000,770
03/07/20,10:04:26,195.650000000,20
03/07/20,10:04:26,195.650000000,210
03/07/20,10:04:26,195.650000000,790
03/07/20,10:04:26,195.660000000,20
03/07/20,10:04:26,195.670000000,50
03/07/20,10:04:26,195.670000000,10
03/07/20,10:04:26,195.670000000,20
03/07/20,10:04:26,195.620000000,500
03/07/20,10:04:26,195.620000000,10
03/07/20,10:04:26,195.620000000,10
03/07/20,10:04:26,195.620000000,10
03/07/20,10:04:26,195.620000000,1970
03/07/20,10:04:26,195.620000000,2000
03/07/20,10:04:27,195.680000000,100
03/07/20,10:04:29,195.570000000,500
03/07/20,10:04:29,195.550000000,2020
03/07/20,10:04:29,195.550000000,2020
03/07/20,10:04:29,195.550000000,860
03/07/20,10:04:29,195.550000000,2020
03/07/20,10:04:29,195.540000000,20
03/07/20,10:04:29,195.530000000,2000
03/07/20,10:04:29,195.530000000,2880
03/07/20,10:04:29,195.630000000,290
03/07/20,10:04:29,195.630000000,70
03/07/20,10:04:30,195.650000000,100
03/07/20,10:04:33,195.640000000,50
03/07/20,10:04:33,195.590000000,10
03/07/20,10:04:35,195.540000000,20
03/07/20,10:04:35,195.520000000,480
03/07/20,10:04:35,195.510000000,5370
03/07/20,10:04:36,195.510000000,10
03/07/20,10:04:36,195.510000000,10
03/07/20,10:04:37,195.500000000,10000
03/07/20,10:04:37,195.480000000,180
03/07/20,10:04:37,195.480000000,10
03/07/20,10:04:39,195.510000000,480
03/07/20,10:04:39,195.540000000,1000
03/07/20,10:04:39,195.560000000,1660
03/07/20,10:04:39,195.570000000,100
03/07/20,10:04:39,195.570000000,1920
03/07/20,10:04:39,195.580000000,80
03/07/20,10:04:39,195.610000000,10
03/07/20,10:04:39,195.620000000,2000
03/07/20,10:04:39,195.620000000,990
03/07/20,10:04:39,195.570000000,100
03/07/20,10:04:39,195.570000000,400
03/07/20,10:04:39,195.540000000,550
03/07/20,10:04:39,195.540000000,1000
03/07/20,10:04:39,195.540000000,500
03/07/20,10:04:40,195.560000000,480
03/07/20,10:04:40,195.560000000,500
03/07/20,10:04:42,195.580000000,10
03/07/20,10:04:42,195.650000000,460
03/07/20,10:04:42,195.650000000,200
03/07/20,10:04:42,195.660000000,500
03/07/20,10:04:42,195.680000000,160
03/07/20,10:04:42,195.680000000,5370
03/07/20,10:04:42,195.680000000,3110
03/07/20,10:04:42,195.680000000,10
03/07/20,10:04:42,195.690000000,10
03/07/20,10:04:42,195.690000000,100
03/07/20,10:04:42,195.700000000,2180
03/07/20,10:04:42,195.700000000,1500
03/07/20,10:04:42,195.700000000,940
03/07/20,10:04:42,195.700000000,460
03/07/20,10:04:42,195.600000000,10
03/07/20,10:04:43,195.600000000,500
03/07/20,10:04:44,195.610000000,490
03/07/20,10:04:46,195.660000000,10
03/07/20,10:04:48,195.690000000,10
03/07/20,10:04:49,195.630000000,200
03/07/20,10:04:50,195.690000000,290
03/07/20,10:04:50,195.690000000,20
03/07/20,10:04:50,195.620000000,20
03/07/20,10:04:50,195.690000000,1000
03/07/20,10:04:51,195.690000000,10
03/07/20,10:04:51,195.690000000,10
03/07/20,10:04:51,195.690000000,200
03/07/20,10:04:52,195.690000000,20
03/07/20,10:04:54,195.630000000,2000
03/07/20,10:04:54,195.620000000,420
03/07/20,10:04:54,195.630000000,10
